locus_tag	ftype	length_bp	gene	EC_number	COG	product
HFFIBJOL_01037	CDS	999				2-oxoglutarate-dependent ethylene/succinate-forming enzyme [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01038	CDS	120				Magnesium transport protein CorA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01039	CDS	1638				MIO-dependent tyrosine 2,3-aminomutase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01040	CDS	1647				Long-chain-fatty-acid--CoA ligase FadD13 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01041	CDS	1071				5-aminolevulinate synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01042	CDS	519				Acetyltransferase (GNAT) family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01043	CDS	1083				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01044	CDS	1215				Purine efflux pump PbuE [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01045	CDS	1038				HTH-type transcriptional regulator BenM [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01046	CDS	246				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01047	CDS	1257				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01048	CDS	738				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01049	CDS	654				Chemotaxis response regulator protein-glutamate methylesterase of group 3 operon [Streptomyces rimosus subsp.rimosus]
HFFIBJOL_01050	CDS	279				Transcriptional regulatory protein DegU [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01051	CDS	489				Aminoglycoside 3'-phosphotransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01052	CDS	585				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01053	CDS	1605				Glutathione import ATP-binding protein GsiA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01054	CDS	963				putative D,D-dipeptide transport system permease protein DdpC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01055	CDS	957				Glutathione transport system permease protein GsiC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01056	CDS	1605				Periplasmic dipeptide transport protein precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01057	CDS	816				dTDP-3-amino-3,4,6-trideoxy-alpha-D-glucopyranose [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01058	CDS	1233				Multidrug resistance protein MdtH [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01059	CDS	1137				L-Ala-D/L-Glu epimerase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01060	CDS	1089				putative siderophore biosynthesis protein SbnA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01061	CDS	870				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01062	CDS	1368				Alanine-anticapsin ligase BacD [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01063	CDS	1524				Tripeptidyl aminopeptidase precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01064	CDS	330				Antibiotic biosynthesis monooxygenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01065	CDS	477				Cyanate hydratase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01066	CDS	609				Carbonic anhydrase 1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01067	CDS	900				HTH-type transcriptional regulator CynR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01068	CDS	1185				D-alanyl-D-alanine carboxypeptidase precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01069	CDS	1497				3 beta-hydroxysteroid dehydrogenase/Delta 5--_4-isomerase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01070	CDS	663				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01071	CDS	1281				von Willebrand factor type A domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01072	CDS	837				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01073	CDS	231				Isochorismatase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01074	CDS	633				Isochorismatase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01075	CDS	1662				2,3-dihydroxybenzoate-AMP ligase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01076	CDS	1206				Isochorismate synthase DhbC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01077	CDS	792				2,3-dihydro-2,3-dihydroxybenzoate dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01078	CDS	2322				Iron(3+)-hydroxamate import system permease protein FhuB [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01079	CDS	1221				Enterochelin esterase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01080	CDS	1446				putative transport protein HsrA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01081	CDS	7716				Dimodular nonribosomal peptide synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01082	CDS	1191				p-aminobenzoyl-glutamate hydrolase subunit B [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01083	CDS	999				putative siderophore-binding lipoprotein YfiY precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01084	CDS	795				putative siderophore transport system ATP-binding protein YusV [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01085	CDS	1221				L-noviosyl transferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01086	CDS	768				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01087	CDS	612				Release factor glutamine methyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01088	CDS	246				Iron-binding zinc finger CDGSH type [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01089	CDS	1011				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01090	CDS	1194				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01091	CDS	243				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01092	CDS	657				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01093	CDS	1056				Epi-isozizaene 5-monooxygenase/(E)-beta-farnesene synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01094	CDS	165				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01095	CDS	1287				Multidrug resistance protein stp [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01096	CDS	237				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01097	CDS	1059				Tryptophan dimethylallyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01098	CDS	1245				Arginine--pyruvate transaminase AruH [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01099	CDS	1467				Cytochrome P450 107B1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01100	CDS	624				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01101	CDS	372				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01102	CDS	423				Roadblock/LC7 domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01103	CDS	1485				sensory histidine kinase CreC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01104	CDS	960				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01105	CDS	195				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01106	CDS	897				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01107	CDS	720				ABC transporter ATP-binding protein YxdL [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01108	CDS	651				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01109	CDS	111				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01110	CDS	435				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01111	CDS	1401				3-isopropylmalate dehydratase large subunit [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01112	CDS	645				3-isopropylmalate dehydratase small subunit 1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01113	CDS	1212				Methionine aminotransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01114	CDS	1017				peptide synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01115	CDS	1269				enterobactin exporter EntS [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01116	CDS	645				Oxygen regulatory protein NreC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01117	CDS	1290				Sensor histidine kinase LiaS [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01118	CDS	834				ABC transporter ATP-binding protein YxdL [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01119	CDS	2571				outer membrane-specific lipoprotein transporter subunit LolE [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01120	CDS	1194				D-alanyl-D-alanine carboxypeptidase precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01121	CDS	6471				Dimodular nonribosomal peptide synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01122	CDS	12510				Linear gramicidin synthase subunit B [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01123	CDS	4599				Linear gramicidin synthase subunit B [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01124	CDS	753				Linear gramicidin dehydrogenase LgrE [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01125	CDS	1563				Flavin-dependent tryptophan halogenase RebH [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01126	CDS	1260				Sodium/hydrogen exchanger family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01127	CDS	513				Flavin reductase (NADPH) [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01128	CDS	828				Amidinotransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01129	CDS	1677				2-isopropylmalate synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01130	CDS	816				Indole-3-glycerol phosphate synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01131	CDS	1059				Anthranilate phosphoribosyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01132	CDS	1428				HTH-type transcriptional regulatory protein GabR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01133	CDS	573				Aminodeoxychorismate/anthranilate synthase component 2 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01134	CDS	1611				2-amino-4-deoxychorismate synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01135	CDS	1344				Phospho-2-dehydro-3-deoxyheptonate aldolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01136	CDS	1014				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01137	CDS	1905				Surfactin synthase subunit 2 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01138	CDS	4671				Linear gramicidin synthase subunit B [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01139	CDS	8397				Dimodular nonribosomal peptide synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01140	CDS	10758				Dimodular nonribosomal peptide synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01141	CDS	603				Dimodular nonribosomal peptide synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01142	CDS	1227				Acyltransferase family protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01143	CDS	276				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01144	CDS	1329				putative RNA methyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01145	CDS	2052				Low affinity potassium transport system protein kup [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01146	CDS	4998				ATPase involved in DNA repair [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01147	CDS	2037				Inner membrane protein YqiK [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01148	CDS	603				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01149	CDS	1107				Carbohydrate diacid regulator [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01150	CDS	2004				potassium transporter peripheral membrane component [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01151	CDS	669				Trk system potassium uptake protein TrkA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01152	CDS	669				Trk system potassium uptake protein TrkA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01153	tRNA	85				tRNA-Arg(tcg)
HFFIBJOL_01154	CDS	351				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01155	CDS	684				KDP operon transcriptional regulatory protein KdpE [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01156	CDS	2568				Sensor protein KdpD [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01157	CDS	1920				ABC transporter permease YtrF precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01158	CDS	825				Bacitracin export ATP-binding protein BceA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01159	CDS	540				Aminoglycoside 2'-N-acetyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01160	CDS	654				Potassium-transporting ATPase C chain [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01161	CDS	2115				Potassium-transporting ATPase B chain [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01162	CDS	1677				Potassium-transporting ATPase A chain [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01163	CDS	90				F subunit of K+-transporting ATPase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01164	CDS	774				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01165	CDS	522				Deoxyuridine 5'-triphosphate nucleotidohydrolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01166	CDS	594				Thioesterase superfamily protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01167	CDS	444				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01168	CDS	837				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01169	CDS	303				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01170	CDS	1251				Sensor kinase CusS [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01171	CDS	654				Transcriptional regulatory protein TcrA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01172	CDS	174				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01173	CDS	801				Inositol-1-monophosphatase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01174	CDS	1182				Ferrochelatase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01175	CDS	1320				multidrug resistance protein MdtH [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01176	CDS	1083				L-gulono-1,4-lactone dehydrogenase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01177	CDS	1128				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01178	CDS	1062				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01179	CDS	837				3-mercaptopyruvate sulfurtransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01180	CDS	777				27 kDa antigen Cfp30B [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01181	CDS	654				Thymidine kinase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01182	CDS	1200				Type I phosphodiesterase / nucleotide pyrophosphatase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01183	CDS	588				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01184	CDS	2871				Acetyltransferase Pat [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01185	CDS	282				Phosphocarrier protein HPr [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01186	CDS	693				HTH-type transcriptional regulator LutR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01187	CDS	798				Glycyl-glycine endopeptidase ALE-1 precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01188	CDS	1392				Peptidase M16 inactive domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01189	CDS	1344				Protease 3 precursor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01190	CDS	2448				DNA gyrase subunit A [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01191	CDS	1218				Putative metal chaperone YciC [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01192	CDS	1167				Citrate synthase 1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01193	CDS	1287				Citrate synthase 1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01194	CDS	960				Sucrase/ferredoxin-like protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01195	CDS	1317				putative hydrolase YxeP [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01196	CDS	552				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01197	CDS	1746				Sensor histidine kinase DcuS [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01198	CDS	675				Transcriptional regulatory protein CitT [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01199	CDS	678				Transcriptional regulatory protein LiaR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01200	CDS	1191				Sensor histidine kinase DesK [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01201	CDS	489				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01202	CDS	2121				DNA gyrase subunit B [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01203	CDS	231				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01204	CDS	816				Trypsin [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01205	CDS	1551				RNA polymerase principal sigma factor HrdB [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01206	CDS	936				HTH-type transcriptional regulator LutR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01207	CDS	2127				Fluoroquinolones export ATP-binding protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01208	CDS	765				Bifunctional NMN adenylyltransferase/Nudix hydrolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01209	CDS	2088				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01210	CDS	1680				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01211	CDS	2166				ATP-dependent DNA helicase RecQ [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01212	CDS	981				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01213	CDS	657				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01214	CDS	744				Ribonuclease HII [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01215	CDS	906				ADP-ribosylglycohydrolase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01216	CDS	660				Phosphoserine phosphatase 1 [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01217	CDS	1620				putative ABC transporter ATP-binding protein YjjK [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01218	CDS	687				Transcriptional regulator, TetR family [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01219	CDS	639				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01220	CDS	1425				Acylamidase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01221	CDS	588				HTH-type transcriptional regulator BetI [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01222	CDS	405				Glyoxalase-like domain protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01223	CDS	522				General stress protein 16U [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01224	CDS	2877				Vitamin B12-dependent ribonucleotide reductase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01225	CDS	531				Transcriptional repressor NrdR [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01226	CDS	789				LexA repressor [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01227	CDS	1974				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01228	CDS	1878				Aerobactin synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01229	CDS	390				hypothetical protein
HFFIBJOL_01230	CDS	750				N(6)-hydroxylysine O-acetyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01231	CDS	2163				N(2)-citryl-N(6)-acetyl-N(6)-hydroxylysine synthase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01232	CDS	1446				Diaminobutyrate--2-oxoglutarate aminotransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01233	CDS	1188				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01234	CDS	1488				GTPase HflX [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01235	CDS	1689				Aminopeptidase N [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01236	CDS	2313				Bifunctional (p)ppGpp synthase/hydrolase relA [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01237	CDS	942				Diaminopimelate epimerase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01238	CDS	537				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01239	CDS	939				tRNA dimethylallyltransferase [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01240	CDS	279				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01241	CDS	261				hypothetical protein [Streptomyces rimosus subsp. rimosus]
HFFIBJOL_01242	CDS	711				hypothetical protein [Streptomyces rimosus subsp. rimosus]
