locus_tag	ftype	length_bp	gene	EC_number	COG	product
FGFFFLIJ_02534	CDS	1758				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02535	CDS	477				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02536	CDS	10689				Tyrocidine synthase 3 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02537	CDS	732				4'-phosphopantetheinyl transferase sfp [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02538	CDS	1644				Linear gramicidin synthase subunit D [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02539	CDS	1275				enterobactin exporter EntS [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02540	CDS	1149				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02541	CDS	1023				3-oxoacyl-[acyl-carrier-protein] synthase 3 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02542	CDS	1116				Glutaryl-CoA dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02543	CDS	294				D-alanine--poly(phosphoribitol) ligase subunit 2 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02544	CDS	909				putative 3-hydroxybutyryl-CoA dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02545	tRNA	94				tRNA-Ala(cgc)
FGFFFLIJ_02546	CDS	405				Polyketide synthase PksJ [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02547	CDS	834				fructoselysine 3-epimerase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02548	CDS	765				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02549	CDS	1233				Steroid C26-monooxygenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02550	CDS	765				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02551	CDS	621				Sortase family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02552	CDS	735				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02553	CDS	1287				Cytochrome P450 165B3 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02554	CDS	1470				Lipid II flippase FtsW [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02555	CDS	1455				Penicillin-binding protein A [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02556	CDS	540				Bifunctional (p)ppGpp synthase/hydrolase SpoT [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02557	CDS	837				putative ABC transporter ATP-binding protein YlmA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02558	CDS	1122				ribonucleotide-diphosphate reductase subunit beta [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02559	CDS	948				P-aminobenzoate N-oxygenase AurF [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02560	CDS	741				transcriptional regulator BetI [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02561	CDS	264				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02562	CDS	1164				Exochitinase 1 precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02563	CDS	1233				putative endopeptidase precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02564	CDS	1536				Tripeptidyl aminopeptidase precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02565	CDS	1251				Styrene monooxygenase StyA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02566	CDS	657				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02567	CDS	402				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02568	CDS	498				Roadblock/LC7 domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02569	CDS	2862				sensory histidine kinase CreC [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02570	CDS	846				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02571	CDS	711				putative HTH-type transcriptional regulator TtgW [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02572	CDS	1365				cholestanetriol 26-monooxygenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02573	CDS	576				MarR family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02574	CDS	858				Lysozyme M1 precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02575	CDS	600				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02576	CDS	2409				Lon protease [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02577	CDS	738				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02578	CDS	732				spermidine synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02579	CDS	741				Alkaline phosphatase synthesis transcriptional regulatory protein PhoP [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02580	CDS	1203				Signal transduction histidine-protein kinase BaeS [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02581	CDS	3846				Multifunctional 2-oxoglutarate metabolism enzyme [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02582	CDS	3006				NB-ARC domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02583	CDS	1218				Anaerobic sulfatase-maturating enzyme [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02584	CDS	228				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02585	CDS	3309				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02586	CDS	1059				AAA domain (dynein-related subfamily) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02587	CDS	2169				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02588	CDS	396				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02589	CDS	177				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02590	CDS	927				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02591	CDS	1128				Transcriptional regulator YqjI [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02592	CDS	885				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02593	CDS	564				ATP-dependent Clp protease ATP-binding subunit ClpC1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02594	CDS	210				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02595	CDS	711				Antibiotic biosynthesis monooxygenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02596	CDS	495				transcriptional regulator BetI [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02597	CDS	282				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02598	CDS	612				L-2,3-butanediol dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02599	CDS	969				HTH-type transcriptional regulator BenM [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02600	CDS	231				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02601	CDS	624				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02602	CDS	963				Alcohol dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02603	CDS	303				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02604	CDS	1263				NAD-dependent malic enzyme [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02605	CDS	975				Glutamine-binding periplasmic protein precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02606	CDS	945				Inner membrane amino-acid ABC transporter permease protein YecS [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02607	CDS	774				Glutamine transport ATP-binding protein GlnQ [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02608	CDS	762				C-methyltransferase CouO [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02609	CDS	630				CGNR zinc finger [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02610	CDS	465				Peptidase S24-like protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02611	CDS	396				Superoxide dismutase (Ni) precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02612	CDS	600				Chemotaxis response regulator protein-glutamate methylesterase of group 3 operon [Streptomyces rimosus subsp.rimosus]
FGFFFLIJ_02613	CDS	1869				Chemotaxis protein methyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02614	CDS	858				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02615	CDS	732				ANTAR domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02616	CDS	1329				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02617	CDS	573				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02618	CDS	2418				Regulatory protein AfsR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02619	CDS	3183				Regulatory protein AfsR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02620	CDS	987				HTH-type transcriptional regulator BenM [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02621	CDS	648				Extracellular small neutral protease precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02622	CDS	546				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02623	CDS	744				ANTAR domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02624	CDS	375				Anti-sigma-B factor antagonist [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02625	CDS	375				camphor resistance protein CrcB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02626	CDS	405				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02627	CDS	522				Putative fluoride ion transporter CrcB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02628	CDS	738				HTH-type transcriptional regulator LutR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02629	CDS	1287				putative transporter YycB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02630	CDS	1137				Magnesium transport protein CorA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02631	CDS	1374				Pentachlorophenol 4-monooxygenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02632	CDS	585				HTH-type transcriptional regulator TtgR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02633	CDS	1518				Multidrug resistance protein stp [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02634	CDS	1011				Bifunctional ligase/repressor BirA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02635	CDS	2277				Copper-exporting P-type ATPase A [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02636	CDS	939				3-oxoacyl-[acyl-carrier-protein] synthase 3 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02637	CDS	432				Glyoxalase-like domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02638	CDS	225				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02639	CDS	810				Thermolabile glutaminase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02640	CDS	831				Helix-turn-helix domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02641	CDS	234				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02642	CDS	594				N-acetylmuramoyl-L-alanine amidase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02643	CDS	921				D-cysteine desulfhydrase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02644	CDS	1605				Sodium, potassium, lithium and rubidium/H(+) antiporter [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02645	CDS	297				Zn-finger protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02646	CDS	489				Acetyltransferase (GNAT) family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02647	CDS	414				Serine-protein kinase RsbW [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02648	CDS	963				RNA polymerase sigma factor SigF [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02649	CDS	684				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02650	CDS	909				Diacylglycerol kinase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02651	CDS	258				Transcriptional regulator WhiB1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02652	CDS	1470				putative sensor histidine kinase pdtaS [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02653	CDS	552				HTH-type transcriptional repressor ComR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02654	CDS	756				3-oxoacyl-[acyl-carrier-protein] reductase FabG [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02655	CDS	171				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02656	CDS	1542				Glutamine--fructose-6-phosphate aminotransferase (isomerizing) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02657	CDS	783				Glucosamine-6-phosphate deaminase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02658	CDS	1545				putative lipoprotein YbbD precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02659	CDS	831				Trehalose transport system permease protein SugB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02660	CDS	984				Inner membrane ABC transporter permease protein YcjO [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02661	CDS	1272				Cyclodextrin-binding protein precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02662	CDS	759				HTH-type transcriptional repressor DasR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02663	CDS	2157				Carbon starvation protein A [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02664	CDS	198				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02665	CDS	276				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02666	CDS	1635				putative symporter YodF [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02667	CDS	510				N-acetylglutamate synthase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02668	CDS	1359				Protein TolB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02669	CDS	1347				Protein TolB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02670	CDS	2454				Ribonucleoside-diphosphate reductase NrdZ [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02671	CDS	1077				Ribonucleoside-diphosphate reductase subunit beta [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02672	CDS	1893				Penicillin-binding protein 1A [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02673	CDS	642				Peptide deformylase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02674	CDS	987				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02675	CDS	408				Anti-sigma factor RsrA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02676	CDS	861				ECF RNA polymerase sigma factor SigR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02677	CDS	594				HTH-type transcriptional regulator PuuR [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02678	CDS	627				Alpha/beta hydrolase family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02679	CDS	777				Putative SOS response-associated peptidase YedK [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02680	CDS	714				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02681	CDS	1368				3-phosphoshikimate 1-carboxyvinyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02682	CDS	1008				Putative ribosome biogenesis GTPase RsgA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02683	CDS	924				Transposase DDE domain protein (plasmid) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02684	CDS	324				Quaternary ammonium compound-resistance protein SugE [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02685	CDS	630				Transcriptional regulator, TetR family [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02686	CDS	843				Histidinol-phosphatase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02687	CDS	438				Hypoxic response protein 1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02688	CDS	1482				Bromoperoxidase-catalase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02689	CDS	420				Transcriptional regulator FurA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02690	CDS	489				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02691	tRNA	75				tRNA-Met(cat)
FGFFFLIJ_02692	CDS	1866				Sel1 repeat protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02693	tRNA	75				tRNA-Met(cat)
FGFFFLIJ_02694	CDS	2829				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02695	CDS	555				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02696	CDS	1092				Lon protease 2 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02697	CDS	180				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02698	CDS	453				Molybdopterin synthase catalytic subunit 1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02699	CDS	1152				NAD dependent epimerase/dehydratase family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02700	CDS	1464				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02701	CDS	528				NUDIX domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02702	CDS	759				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02703	CDS	684				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02704	CDS	1737				General stress protein 16U [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02705	CDS	507				SprT-like family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02706	CDS	1251				ThiF family protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02707	CDS	1398				putative protein kinase UbiB [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02708	CDS	201				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02709	CDS	330				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02710	CDS	354				putative transcriptional regulator WhiB7 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02711	CDS	333				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02712	CDS	2274				ATP-dependent DNA helicase UvrD2 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02713	CDS	243				Putative glutaredoxin [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02714	CDS	1104				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02715	CDS	936				NADH pyrophosphatase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02716	CDS	1401				Succinyl-diaminopimelate desuccinylase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02717	CDS	3735				ATP-dependent DNA helicase UvrD1 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02718	CDS	3234				ATP-dependent DNA helicase PcrA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02719	CDS	489				6-O-methylguanine DNA methyltransferase, DNA binding domain [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02720	CDS	3021				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02721	CDS	1281				putative adenylyltransferase/sulfurtransferase MoeZ [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02722	CDS	807				Spherulation-specific family 4 [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02723	CDS	978				dTDP-6-deoxy-L-talose 4-dehydrogenase (NAD(P)(+)) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02724	CDS	1251				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02725	CDS	1980				D-inositol-3-phosphate glycosyltransferase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02726	CDS	1710				Glutathione import ATP-binding protein GsiA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02727	CDS	990				Glutathione transport system permease protein GsiC [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02728	CDS	1044				Oligopeptide transport system permease protein OppC [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02729	CDS	1731				Glutathione-binding protein GsiB precursor [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02730	CDS	1311				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02731	CDS	948				Dihydrolipoyllysine-residue acetyltransferase component of acetoin cleaving system [Streptomyces rimosus subsp.rimosus]
FGFFFLIJ_02732	CDS	219				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02733	CDS	642				putative HTH-type transcriptional regulator TtgW [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02734	CDS	228				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02735	CDS	285				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02736	CDS	747				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02737	CDS	2622				DEAD-box ATP-dependent RNA helicase CshA [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02738	CDS	873				short chain dehydrogenase [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02739	CDS	942				NYN domain protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02740	CDS	153				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02741	CDS	606				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02742	CDS	855				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02743	CDS	639				hypothetical protein [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02744	CDS	1254				Multidrug efflux protein YfmO [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02745	CDS	597				Suppressor of fused protein (SUFU) [Streptomyces rimosus subsp. rimosus]
FGFFFLIJ_02746	CDS	1134				Magnesium transport protein CorA [Streptomyces rimosus subsp. rimosus]
