# Program:featureCounts v2.0.3; Command:"featureCounts" "-T" "8" "-p" "-s" "2" "-a" "/home/lukasa/Genome_analysis_project/05-annotation/HP126_prokka_output/HP126_annotation.gtf" "-o" "HP126_counts_61.txt" "-g" "gene_id" "-t" "transcript" "/home/lukasa/Genome_analysis_project/07-RNA_mapping/61_sorted.bam" 
Geneid	Chr	Start	End	Strand	Length	/home/lukasa/Genome_analysis_project/07-RNA_mapping/61_sorted.bam
HFFIBJOL_01639	contig_1_pilon	1930999	1931259	-	261	303
HFFIBJOL_01640	contig_1_pilon	1931259	1931657	-	399	167
HFFIBJOL_01641	contig_1_pilon	1931654	1932073	-	420	253
HFFIBJOL_01642	contig_1_pilon	1932255	1933280	-	1026	2108
HFFIBJOL_01643	contig_1_pilon	1933512	1935611	+	2100	1318
HFFIBJOL_01644	contig_1_pilon	1935657	1936868	+	1212	924
HFFIBJOL_01645	contig_1_pilon	1936986	1938413	+	1428	2468
HFFIBJOL_01646	contig_1_pilon	1938518	1939069	-	552	101
HFFIBJOL_01647	contig_1_pilon	1939066	1942167	-	3102	69
HFFIBJOL_01648	contig_1_pilon	1942167	1943420	-	1254	4
HFFIBJOL_01649	contig_1_pilon	1943599	1944453	-	855	148
HFFIBJOL_01650	contig_1_pilon	1944830	1946206	-	1377	365
HFFIBJOL_01651	contig_1_pilon	1946196	1946702	-	507	245
HFFIBJOL_01652	contig_1_pilon	1946847	1947479	-	633	1564
HFFIBJOL_01653	contig_1_pilon	1948093	1949055	-	963	565
HFFIBJOL_01654	contig_1_pilon	1949403	1950107	+	705	8
HFFIBJOL_01655	contig_1_pilon	1950141	1951160	-	1020	2
HFFIBJOL_01656	contig_1_pilon	1951157	1952329	-	1173	0
HFFIBJOL_01657	contig_1_pilon	1952393	1953217	+	825	4
HFFIBJOL_01658	contig_1_pilon	1953214	1954611	+	1398	10
HFFIBJOL_01659	contig_1_pilon	1954701	1955276	+	576	8
HFFIBJOL_01660	contig_1_pilon	1955395	1957737	+	2343	4
HFFIBJOL_01661	contig_1_pilon	1957791	1959491	-	1701	753
HFFIBJOL_01662	contig_1_pilon	1959649	1959981	-	333	300
HFFIBJOL_01663	contig_1_pilon	1960035	1960544	-	510	147
HFFIBJOL_01664	contig_1_pilon	1960611	1961924	-	1314	4
HFFIBJOL_01665	contig_1_pilon	1962043	1963041	+	999	348
HFFIBJOL_01666	contig_1_pilon	1963057	1963362	-	306	41
HFFIBJOL_01667	contig_1_pilon	1963359	1963703	-	345	193
HFFIBJOL_01668	contig_1_pilon	1963878	1964471	+	594	248
HFFIBJOL_01669	contig_1_pilon	1964471	1965121	+	651	126
HFFIBJOL_01670	contig_1_pilon	1965118	1965903	+	786	299
HFFIBJOL_01671	contig_1_pilon	1966020	1966496	+	477	605
HFFIBJOL_01672	contig_1_pilon	1966609	1968012	-	1404	70
HFFIBJOL_01673	contig_1_pilon	1968005	1968667	-	663	57
HFFIBJOL_01674	contig_1_pilon	1968796	1969446	+	651	71
HFFIBJOL_01675	contig_1_pilon	1969514	1970398	+	885	46
HFFIBJOL_01676	contig_1_pilon	1970483	1971451	-	969	193
HFFIBJOL_01677	contig_1_pilon	1971479	1972687	-	1209	545
HFFIBJOL_01678	contig_1_pilon	1972825	1973298	+	474	441
HFFIBJOL_01679	contig_1_pilon	1973498	1977742	+	4245	660
HFFIBJOL_01680	contig_1_pilon	1977857	1978795	+	939	1434
HFFIBJOL_01681	contig_1_pilon	1978995	1980098	+	1104	1311
HFFIBJOL_01682	contig_1_pilon	1980101	1980874	+	774	321
HFFIBJOL_01683	contig_1_pilon	1981049	1982311	+	1263	111
HFFIBJOL_01684	contig_1_pilon	1982308	1983618	+	1311	76
HFFIBJOL_01685	contig_1_pilon	1983620	1983937	-	318	13
HFFIBJOL_01686	contig_1_pilon	1984126	1985154	+	1029	42
HFFIBJOL_01687	contig_1_pilon	1985393	1985785	-	393	332
HFFIBJOL_01688	contig_1_pilon	1986000	1986659	+	660	68
HFFIBJOL_01689	contig_1_pilon	1986771	1989287	-	2517	56
HFFIBJOL_01690	contig_1_pilon	1989583	1989906	-	324	72
HFFIBJOL_01691	contig_1_pilon	1990177	1991025	-	849	183
HFFIBJOL_01692	contig_1_pilon	1991152	1991793	-	642	14
HFFIBJOL_01693	contig_1_pilon	1991875	1992657	+	783	0
HFFIBJOL_01694	contig_1_pilon	1992699	1993454	+	756	3
HFFIBJOL_01695	contig_1_pilon	1993465	1994037	+	573	62
HFFIBJOL_01696	contig_1_pilon	1994044	1994646	-	603	0
HFFIBJOL_01697	contig_1_pilon	1994712	1996106	+	1395	36
HFFIBJOL_01698	contig_1_pilon	1996103	1996789	+	687	28
HFFIBJOL_01699	contig_1_pilon	1996975	1999107	+	2133	49
HFFIBJOL_01700	contig_1_pilon	1999184	1999633	-	450	165
HFFIBJOL_01701	contig_1_pilon	1999784	2000167	-	384	261
HFFIBJOL_01702	contig_1_pilon	2000276	2001718	-	1443	2123
HFFIBJOL_01703	contig_1_pilon	2001724	2002644	-	921	559
HFFIBJOL_01704	contig_1_pilon	2002665	2004257	-	1593	1093
HFFIBJOL_01705	contig_1_pilon	2004408	2005223	-	816	239
HFFIBJOL_01706	contig_1_pilon	2005220	2005786	-	567	935
HFFIBJOL_01707	contig_1_pilon	2005831	2006070	-	240	850
HFFIBJOL_01708	contig_1_pilon	2006152	2006964	-	813	1070
HFFIBJOL_01709	contig_1_pilon	2007229	2007666	-	438	633
HFFIBJOL_01710	contig_1_pilon	2007958	2009322	-	1365	593
HFFIBJOL_01711	contig_1_pilon	2009423	2010760	-	1338	1747
HFFIBJOL_01712	contig_1_pilon	2011159	2011821	-	663	69
HFFIBJOL_01713	contig_1_pilon	2011818	2012465	-	648	115
HFFIBJOL_01714	contig_1_pilon	2012519	2013421	-	903	146
HFFIBJOL_01715	contig_1_pilon	2013460	2014539	-	1080	714
HFFIBJOL_01716	contig_1_pilon	2014719	2014943	-	225	2698
HFFIBJOL_01717	contig_1_pilon	2015140	2016267	-	1128	277
HFFIBJOL_01718	contig_1_pilon	2016644	2018692	-	2049	1353
HFFIBJOL_01719	contig_1_pilon	2019054	2019971	-	918	353
HFFIBJOL_01720	contig_1_pilon	2020354	2021430	-	1077	400
HFFIBJOL_01721	contig_1_pilon	2021439	2022764	-	1326	324
HFFIBJOL_01722	contig_1_pilon	2022944	2024335	-	1392	394
HFFIBJOL_01723	contig_1_pilon	2024478	2025290	-	813	223
HFFIBJOL_01724	contig_1_pilon	2026143	2026670	-	528	185
HFFIBJOL_01725	contig_1_pilon	2026860	2026933	+	74	60
HFFIBJOL_01726	contig_1_pilon	2027178	2027966	-	789	291
HFFIBJOL_01727	contig_1_pilon	2028155	2029912	+	1758	1392
HFFIBJOL_01728	contig_1_pilon	2030220	2030696	-	477	33
HFFIBJOL_01729	contig_1_pilon	2030832	2041520	-	10689	1093
HFFIBJOL_01730	contig_1_pilon	2041629	2042360	+	732	16
HFFIBJOL_01731	contig_1_pilon	2042386	2044029	-	1644	289
HFFIBJOL_01732	contig_1_pilon	2044026	2045300	-	1275	96
HFFIBJOL_01733	contig_1_pilon	2045297	2046445	-	1149	270
HFFIBJOL_01734	contig_1_pilon	2046451	2047473	-	1023	252
HFFIBJOL_01735	contig_1_pilon	2047470	2048585	-	1116	122
HFFIBJOL_01736	contig_1_pilon	2048582	2048875	-	294	191
HFFIBJOL_01737	contig_1_pilon	2048872	2049780	-	909	327
HFFIBJOL_01738	contig_1_pilon	2052112	2052205	-	94	8
HFFIBJOL_01739	contig_1_pilon	2053208	2053612	-	405	100
HFFIBJOL_01740	contig_1_pilon	2053605	2054438	-	834	795
HFFIBJOL_01741	contig_1_pilon	2054476	2055240	+	765	22
HFFIBJOL_01742	contig_1_pilon	2055219	2056451	+	1233	119
HFFIBJOL_01743	contig_1_pilon	2056432	2057196	-	765	0
HFFIBJOL_01744	contig_1_pilon	2057193	2057813	-	621	47
HFFIBJOL_01745	contig_1_pilon	2057934	2058668	-	735	249
HFFIBJOL_01746	contig_1_pilon	2058951	2060237	-	1287	465
HFFIBJOL_01747	contig_1_pilon	2060972	2062441	+	1470	44
HFFIBJOL_01748	contig_1_pilon	2062438	2063892	+	1455	29
HFFIBJOL_01749	contig_1_pilon	2063912	2064451	+	540	24
HFFIBJOL_01750	contig_1_pilon	2064517	2065353	+	837	33
HFFIBJOL_01751	contig_1_pilon	2065400	2066521	-	1122	247
HFFIBJOL_01752	contig_1_pilon	2066691	2067638	+	948	5
HFFIBJOL_01753	contig_1_pilon	2067732	2068472	+	741	10
HFFIBJOL_01754	contig_1_pilon	2068557	2068820	+	264	12
HFFIBJOL_01755	contig_1_pilon	2069048	2070211	+	1164	6
HFFIBJOL_01756	contig_1_pilon	2070403	2071635	+	1233	50
HFFIBJOL_01757	contig_1_pilon	2071742	2073277	+	1536	0
HFFIBJOL_01758	contig_1_pilon	2073288	2074538	-	1251	115
HFFIBJOL_01759	contig_1_pilon	2074578	2075234	-	657	108
HFFIBJOL_01760	contig_1_pilon	2075239	2075640	-	402	58
HFFIBJOL_01761	contig_1_pilon	2075637	2076134	-	498	98
HFFIBJOL_01762	contig_1_pilon	2076131	2078992	-	2862	162
HFFIBJOL_01763	contig_1_pilon	2079455	2080300	+	846	10
HFFIBJOL_01764	contig_1_pilon	2080464	2081174	+	711	44
HFFIBJOL_01765	contig_1_pilon	2081213	2082577	+	1365	79
HFFIBJOL_01766	contig_1_pilon	2082763	2083338	-	576	128
HFFIBJOL_01767	contig_1_pilon	2083588	2084445	+	858	22
HFFIBJOL_01768	contig_1_pilon	2084500	2085099	-	600	2501
HFFIBJOL_01769	contig_1_pilon	2085230	2087638	-	2409	48
HFFIBJOL_01770	contig_1_pilon	2088329	2089066	-	738	37
HFFIBJOL_01771	contig_1_pilon	2089353	2090084	+	732	58
HFFIBJOL_01772	contig_1_pilon	2090163	2090903	+	741	127
HFFIBJOL_01773	contig_1_pilon	2090900	2092102	+	1203	57
HFFIBJOL_01774	contig_1_pilon	2092340	2096185	+	3846	6374
HFFIBJOL_01775	contig_1_pilon	2096272	2099277	-	3006	532
HFFIBJOL_01776	contig_1_pilon	2099371	2100588	-	1218	13
HFFIBJOL_01777	contig_1_pilon	2100752	2100979	-	228	57
HFFIBJOL_01778	contig_1_pilon	2101061	2104369	-	3309	137
HFFIBJOL_01779	contig_1_pilon	2104376	2105434	-	1059	225
HFFIBJOL_01780	contig_1_pilon	2105618	2107786	-	2169	176
HFFIBJOL_01781	contig_1_pilon	2107786	2108181	-	396	65
HFFIBJOL_01782	contig_1_pilon	2108334	2108510	+	177	117
HFFIBJOL_01783	contig_1_pilon	2109190	2110116	+	927	40
HFFIBJOL_01784	contig_1_pilon	2110121	2111248	+	1128	19
HFFIBJOL_01785	contig_1_pilon	2111453	2112337	+	885	452
HFFIBJOL_01786	contig_1_pilon	2112389	2112952	-	564	24
HFFIBJOL_01787	contig_1_pilon	2112952	2113161	-	210	49
HFFIBJOL_01788	contig_1_pilon	2113302	2114012	+	711	6
HFFIBJOL_01789	contig_1_pilon	2114038	2114532	-	495	0
HFFIBJOL_01790	contig_1_pilon	2114951	2115232	+	282	1
HFFIBJOL_01791	contig_1_pilon	2115254	2115865	-	612	16
HFFIBJOL_01792	contig_1_pilon	2115980	2116948	+	969	48
HFFIBJOL_01793	contig_1_pilon	2117167	2117397	-	231	0
HFFIBJOL_01794	contig_1_pilon	2117524	2118147	-	624	6
HFFIBJOL_01795	contig_1_pilon	2118183	2119145	-	963	80
HFFIBJOL_01796	contig_1_pilon	2119273	2119575	-	303	6
HFFIBJOL_01797	contig_1_pilon	2119691	2120953	-	1263	1397
HFFIBJOL_01798	contig_1_pilon	2121477	2122451	+	975	147
HFFIBJOL_01799	contig_1_pilon	2122535	2123479	+	945	129
HFFIBJOL_01800	contig_1_pilon	2123476	2124249	+	774	166
HFFIBJOL_01801	contig_1_pilon	2124365	2125126	-	762	201
HFFIBJOL_01802	contig_1_pilon	2125206	2125835	+	630	79
HFFIBJOL_01803	contig_1_pilon	2125739	2126203	-	465	39
HFFIBJOL_01804	contig_1_pilon	2126389	2126784	+	396	2126
HFFIBJOL_01805	contig_1_pilon	2126970	2127569	+	600	338
HFFIBJOL_01806	contig_1_pilon	2127569	2129437	+	1869	1459
HFFIBJOL_01807	contig_1_pilon	2129465	2130322	+	858	209
HFFIBJOL_01808	contig_1_pilon	2130344	2131075	+	732	115
HFFIBJOL_01809	contig_1_pilon	2131206	2132534	+	1329	9
HFFIBJOL_01810	contig_1_pilon	2132531	2133103	+	573	1
HFFIBJOL_01811	contig_1_pilon	2133022	2135439	-	2418	4
HFFIBJOL_01812	contig_1_pilon	2135668	2138850	+	3183	26
HFFIBJOL_01813	contig_1_pilon	2139166	2140152	-	987	196
HFFIBJOL_01814	contig_1_pilon	2140351	2140998	+	648	3406
HFFIBJOL_01815	contig_1_pilon	2141167	2141712	-	546	49
HFFIBJOL_01816	contig_1_pilon	2141739	2142482	-	744	64
HFFIBJOL_01817	contig_1_pilon	2142603	2142977	-	375	15
HFFIBJOL_01818	contig_1_pilon	2143190	2143564	-	375	9
HFFIBJOL_01819	contig_1_pilon	2143561	2143965	-	405	41
HFFIBJOL_01820	contig_1_pilon	2143962	2144483	-	522	92
HFFIBJOL_01821	contig_1_pilon	2144700	2145437	+	738	4
HFFIBJOL_01822	contig_1_pilon	2145463	2146749	+	1287	4
HFFIBJOL_01823	contig_1_pilon	2146846	2147982	+	1137	174
HFFIBJOL_01824	contig_1_pilon	2148041	2149414	-	1374	14
HFFIBJOL_01825	contig_1_pilon	2149505	2150089	+	585	40
HFFIBJOL_01826	contig_1_pilon	2150117	2151634	-	1518	12
HFFIBJOL_01827	contig_1_pilon	2151778	2152788	+	1011	23
HFFIBJOL_01828	contig_1_pilon	2152873	2155149	+	2277	30
HFFIBJOL_01829	contig_1_pilon	2155383	2156321	+	939	12
HFFIBJOL_01830	contig_1_pilon	2156412	2156843	+	432	10
HFFIBJOL_01831	contig_1_pilon	2156848	2157072	-	225	179
HFFIBJOL_01832	contig_1_pilon	2157156	2157965	-	810	94
HFFIBJOL_01833	contig_1_pilon	2158078	2158908	-	831	46
HFFIBJOL_01834	contig_1_pilon	2158939	2159172	+	234	588
HFFIBJOL_01835	contig_1_pilon	2159329	2159922	+	594	451
HFFIBJOL_01836	contig_1_pilon	2159942	2160862	+	921	133
HFFIBJOL_01837	contig_1_pilon	2160885	2162489	-	1605	143
HFFIBJOL_01838	contig_1_pilon	2162558	2162854	+	297	185
HFFIBJOL_01839	contig_1_pilon	2162980	2163468	+	489	189
HFFIBJOL_01840	contig_1_pilon	2163739	2164152	+	414	1646
HFFIBJOL_01841	contig_1_pilon	2164169	2165131	+	963	2020
HFFIBJOL_01842	contig_1_pilon	2165340	2166023	-	684	32
HFFIBJOL_01843	contig_1_pilon	2166082	2166990	+	909	93
HFFIBJOL_01844	contig_1_pilon	2167312	2167569	+	258	653
HFFIBJOL_01845	contig_1_pilon	2167948	2169417	-	1470	109
HFFIBJOL_01846	contig_1_pilon	2169791	2170342	-	552	34
HFFIBJOL_01847	contig_1_pilon	2170487	2171242	+	756	20
HFFIBJOL_01848	contig_1_pilon	2171326	2171496	-	171	243
HFFIBJOL_01849	contig_1_pilon	2171653	2173194	-	1542	122
HFFIBJOL_01850	contig_1_pilon	2173620	2174402	+	783	117
HFFIBJOL_01851	contig_1_pilon	2174752	2176296	-	1545	10
HFFIBJOL_01852	contig_1_pilon	2176305	2177135	-	831	22
HFFIBJOL_01853	contig_1_pilon	2177132	2178115	-	984	26
HFFIBJOL_01854	contig_1_pilon	2178308	2179579	-	1272	36
HFFIBJOL_01855	contig_1_pilon	2179889	2180647	+	759	114
HFFIBJOL_01856	contig_1_pilon	2180799	2182955	+	2157	98
HFFIBJOL_01857	contig_1_pilon	2182952	2183149	+	198	2
HFFIBJOL_01858	contig_1_pilon	2183273	2183548	+	276	89
HFFIBJOL_01859	contig_1_pilon	2183545	2185179	+	1635	136
HFFIBJOL_01860	contig_1_pilon	2185223	2185732	+	510	32
HFFIBJOL_01861	contig_1_pilon	2185785	2187143	-	1359	20
HFFIBJOL_01862	contig_1_pilon	2187189	2188535	-	1347	10
HFFIBJOL_01863	contig_1_pilon	2189136	2191589	+	2454	39
HFFIBJOL_01864	contig_1_pilon	2191580	2192656	+	1077	41
HFFIBJOL_01865	contig_1_pilon	2192800	2194692	+	1893	28
HFFIBJOL_01866	contig_1_pilon	2194712	2195353	-	642	344
HFFIBJOL_01867	contig_1_pilon	2195423	2196409	-	987	239
HFFIBJOL_01868	contig_1_pilon	2196973	2197380	-	408	237
HFFIBJOL_01869	contig_1_pilon	2197377	2198237	-	861	923
HFFIBJOL_01870	contig_1_pilon	2198421	2199014	+	594	67
HFFIBJOL_01871	contig_1_pilon	2199032	2199658	-	627	22
HFFIBJOL_01872	contig_1_pilon	2199705	2200481	-	777	112
HFFIBJOL_01873	contig_1_pilon	2200559	2201272	+	714	30
HFFIBJOL_01874	contig_1_pilon	2201463	2202830	+	1368	347
HFFIBJOL_01875	contig_1_pilon	2202844	2203851	+	1008	167
HFFIBJOL_01876	contig_1_pilon	2204166	2205089	+	924	18
HFFIBJOL_01877	contig_1_pilon	2205227	2205550	+	324	772
HFFIBJOL_01878	contig_1_pilon	2205567	2206196	-	630	20
HFFIBJOL_01879	contig_1_pilon	2206300	2207142	+	843	253
HFFIBJOL_01880	contig_1_pilon	2207325	2207762	+	438	46
HFFIBJOL_01881	contig_1_pilon	2207842	2209323	-	1482	8607
HFFIBJOL_01882	contig_1_pilon	2209463	2209882	+	420	1370
HFFIBJOL_01883	contig_1_pilon	2210055	2210543	+	489	3722
HFFIBJOL_01884	contig_1_pilon	2210703	2210777	-	75	2
HFFIBJOL_01885	contig_1_pilon	2210922	2212787	-	1866	471
HFFIBJOL_01886	contig_1_pilon	2213017	2213091	-	75	10
HFFIBJOL_01887	contig_1_pilon	2213160	2215988	-	2829	992
HFFIBJOL_01888	contig_1_pilon	2216203	2216757	+	555	280
HFFIBJOL_01889	contig_1_pilon	2216819	2217910	-	1092	646
HFFIBJOL_01890	contig_1_pilon	2218063	2218242	-	180	771
HFFIBJOL_01891	contig_1_pilon	2218404	2218856	-	453	73
HFFIBJOL_01892	contig_1_pilon	2219053	2220204	-	1152	70
HFFIBJOL_01893	contig_1_pilon	2220397	2221860	+	1464	1027
HFFIBJOL_01894	contig_1_pilon	2221857	2222384	+	528	100
HFFIBJOL_01895	contig_1_pilon	2222437	2223195	-	759	76
HFFIBJOL_01896	contig_1_pilon	2223217	2223900	-	684	79
HFFIBJOL_01897	contig_1_pilon	2223912	2225648	-	1737	107
HFFIBJOL_01898	contig_1_pilon	2225764	2226270	-	507	47
HFFIBJOL_01899	contig_1_pilon	2226448	2227698	+	1251	113
HFFIBJOL_01900	contig_1_pilon	2227733	2229130	+	1398	877
HFFIBJOL_01901	contig_1_pilon	2229170	2229370	-	201	30
HFFIBJOL_01902	contig_1_pilon	2229534	2229863	-	330	381
HFFIBJOL_01903	contig_1_pilon	2229860	2230213	-	354	1431
HFFIBJOL_01904	contig_1_pilon	2230334	2230666	-	333	5531
HFFIBJOL_01905	contig_1_pilon	2230809	2233082	-	2274	301
HFFIBJOL_01906	contig_1_pilon	2233302	2233544	+	243	196
HFFIBJOL_01907	contig_1_pilon	2233636	2234739	-	1104	136
HFFIBJOL_01908	contig_1_pilon	2235147	2236082	-	936	51
HFFIBJOL_01909	contig_1_pilon	2236372	2237772	-	1401	211
HFFIBJOL_01910	contig_1_pilon	2237829	2241563	-	3735	42
HFFIBJOL_01911	contig_1_pilon	2241633	2244866	-	3234	52
HFFIBJOL_01912	contig_1_pilon	2245479	2245967	-	489	26
HFFIBJOL_01913	contig_1_pilon	2246183	2249203	+	3021	685
HFFIBJOL_01914	contig_1_pilon	2249300	2250580	-	1281	607
HFFIBJOL_01915	contig_1_pilon	2250577	2251383	-	807	64
HFFIBJOL_01916	contig_1_pilon	2251371	2252348	-	978	55
HFFIBJOL_01917	contig_1_pilon	2252679	2253929	-	1251	22
HFFIBJOL_01918	contig_1_pilon	2253926	2255905	-	1980	69
HFFIBJOL_01919	contig_1_pilon	2256097	2257806	-	1710	2
HFFIBJOL_01920	contig_1_pilon	2257803	2258792	-	990	0
HFFIBJOL_01921	contig_1_pilon	2258789	2259832	-	1044	0
HFFIBJOL_01922	contig_1_pilon	2259832	2261562	-	1731	49
HFFIBJOL_01923	contig_1_pilon	2262088	2263398	-	1311	177
HFFIBJOL_01924	contig_1_pilon	2263854	2264801	-	948	150
HFFIBJOL_01925	contig_1_pilon	2265080	2265298	+	219	1747
HFFIBJOL_01926	contig_1_pilon	2265441	2266082	+	642	2000
HFFIBJOL_01927	contig_1_pilon	2266390	2266617	+	228	450
HFFIBJOL_01928	contig_1_pilon	2266820	2267104	+	285	1636
HFFIBJOL_01929	contig_1_pilon	2267598	2268344	-	747	61
HFFIBJOL_01930	contig_1_pilon	2268829	2271450	+	2622	2000
HFFIBJOL_01931	contig_1_pilon	2271557	2272429	+	873	29
HFFIBJOL_01932	contig_1_pilon	2272470	2273411	-	942	276
HFFIBJOL_01933	contig_1_pilon	2273624	2273776	+	153	51
HFFIBJOL_01934	contig_1_pilon	2273909	2274514	-	606	20
HFFIBJOL_01935	contig_1_pilon	2274828	2275682	-	855	83
HFFIBJOL_01936	contig_1_pilon	2275982	2276620	-	639	119
HFFIBJOL_01937	contig_1_pilon	2276799	2278052	+	1254	14
HFFIBJOL_01938	contig_1_pilon	2278176	2278772	-	597	33
HFFIBJOL_01939	contig_1_pilon	2279294	2280427	+	1134	2675
HFFIBJOL_01940	contig_1_pilon	2280475	2281041	+	567	174
HFFIBJOL_01941	contig_1_pilon	2281138	2281932	-	795	31
HFFIBJOL_01942	contig_1_pilon	2282213	2283511	+	1299	749
HFFIBJOL_01943	contig_1_pilon	2283501	2284091	+	591	397
HFFIBJOL_01944	contig_1_pilon	2284193	2285353	+	1161	384
HFFIBJOL_01945	contig_1_pilon	2285499	2286215	-	717	167
HFFIBJOL_01946	contig_1_pilon	2286343	2286825	-	483	1379
HFFIBJOL_01947	contig_1_pilon	2286999	2289062	-	2064	44
HFFIBJOL_01948	contig_1_pilon	2289200	2290192	-	993	117
HFFIBJOL_01949	contig_1_pilon	2290189	2290983	-	795	1843
HFFIBJOL_01950	contig_1_pilon	2291149	2291832	+	684	34
HFFIBJOL_01951	contig_1_pilon	2291985	2292152	-	168	2702
HFFIBJOL_01952	contig_1_pilon	2292467	2293267	+	801	59
HFFIBJOL_01953	contig_1_pilon	2293318	2293926	-	609	53
HFFIBJOL_01954	contig_1_pilon	2293923	2294339	-	417	10
HFFIBJOL_01955	contig_1_pilon	2294430	2295329	+	900	50
HFFIBJOL_01956	contig_1_pilon	2295355	2296107	-	753	205
HFFIBJOL_01957	contig_1_pilon	2296219	2297310	-	1092	159
HFFIBJOL_01958	contig_1_pilon	2297352	2298371	+	1020	286
HFFIBJOL_01959	contig_1_pilon	2298865	2299431	+	567	70
HFFIBJOL_01960	contig_1_pilon	2299520	2300683	-	1164	226
HFFIBJOL_01961	contig_1_pilon	2300755	2301075	-	321	1051
HFFIBJOL_01962	contig_1_pilon	2301215	2302225	+	1011	62
HFFIBJOL_01963	contig_1_pilon	2302387	2303097	+	711	4
HFFIBJOL_01964	contig_1_pilon	2303064	2304191	-	1128	306
HFFIBJOL_01965	contig_1_pilon	2304343	2304981	-	639	11
HFFIBJOL_01966	contig_1_pilon	2305048	2306304	-	1257	58
HFFIBJOL_01967	contig_1_pilon	2306301	2307038	-	738	72
HFFIBJOL_01968	contig_1_pilon	2307035	2307994	-	960	86
HFFIBJOL_01969	contig_1_pilon	2308081	2309319	-	1239	11
HFFIBJOL_01970	contig_1_pilon	2309491	2311626	-	2136	186
HFFIBJOL_01971	contig_1_pilon	2311791	2312306	-	516	18
HFFIBJOL_01972	contig_1_pilon	2312303	2313241	-	939	111
HFFIBJOL_01973	contig_1_pilon	2313391	2313585	-	195	133
HFFIBJOL_01974	contig_1_pilon	2313818	2315980	+	2163	65
HFFIBJOL_01975	contig_1_pilon	2316006	2317022	-	1017	4
HFFIBJOL_01976	contig_1_pilon	2317442	2318470	+	1029	222
HFFIBJOL_01977	contig_1_pilon	2318560	2320362	+	1803	593
HFFIBJOL_01978	contig_1_pilon	2320483	2321460	+	978	135
HFFIBJOL_01979	contig_1_pilon	2321471	2322541	+	1071	42
HFFIBJOL_01980	contig_1_pilon	2322553	2323713	+	1161	53
HFFIBJOL_01981	contig_1_pilon	2323925	2324911	+	987	2
HFFIBJOL_01982	contig_1_pilon	2324945	2325997	-	1053	16
HFFIBJOL_01983	contig_1_pilon	2325994	2327028	-	1035	26
HFFIBJOL_01984	contig_1_pilon	2327040	2328044	-	1005	10
HFFIBJOL_01985	contig_1_pilon	2328037	2328960	-	924	34
HFFIBJOL_01986	contig_1_pilon	2328977	2330599	-	1623	101
HFFIBJOL_01987	contig_1_pilon	2330754	2331377	-	624	1334
HFFIBJOL_01988	contig_1_pilon	2331466	2331666	-	201	75
HFFIBJOL_01989	contig_1_pilon	2331677	2332540	-	864	53
HFFIBJOL_01990	contig_1_pilon	2332675	2333094	+	420	42
HFFIBJOL_01991	contig_1_pilon	2333640	2334692	-	1053	336
HFFIBJOL_01992	contig_1_pilon	2334685	2335722	-	1038	410
HFFIBJOL_01993	contig_1_pilon	2335734	2336660	-	927	325
HFFIBJOL_01994	contig_1_pilon	2336653	2337576	-	924	583
HFFIBJOL_01995	contig_1_pilon	2337699	2339327	-	1629	5262
HFFIBJOL_01996	contig_1_pilon	2339802	2341706	-	1905	9309
HFFIBJOL_01997	contig_1_pilon	2342012	2344402	-	2391	157
HFFIBJOL_01998	contig_1_pilon	2344907	2345224	+	318	94
HFFIBJOL_01999	contig_1_pilon	2345295	2346155	+	861	172
HFFIBJOL_02000	contig_1_pilon	2346171	2348174	+	2004	150
HFFIBJOL_02001	contig_1_pilon	2348171	2348959	+	789	92
HFFIBJOL_02002	contig_1_pilon	2348990	2351890	-	2901	827
HFFIBJOL_02003	contig_1_pilon	2351962	2352441	-	480	371
HFFIBJOL_02004	contig_1_pilon	2352723	2353139	-	417	19
HFFIBJOL_02005	contig_1_pilon	2353179	2353358	-	180	33
HFFIBJOL_02006	contig_1_pilon	2353680	2355374	-	1695	96
HFFIBJOL_02007	contig_1_pilon	2355788	2356540	-	753	228
HFFIBJOL_02008	contig_1_pilon	2356811	2357590	+	780	67
HFFIBJOL_02009	contig_1_pilon	2357578	2358483	-	906	10
HFFIBJOL_02010	contig_1_pilon	2358676	2359185	+	510	457
HFFIBJOL_02011	contig_1_pilon	2359226	2359810	+	585	115
HFFIBJOL_02012	contig_1_pilon	2359852	2360868	-	1017	10
HFFIBJOL_02013	contig_1_pilon	2360807	2361532	-	726	8
HFFIBJOL_02014	contig_1_pilon	2361836	2362105	+	270	351
HFFIBJOL_02015	contig_1_pilon	2362098	2362361	+	264	374
HFFIBJOL_02016	contig_1_pilon	2362496	2363584	-	1089	2334
HFFIBJOL_02017	contig_1_pilon	2364004	2364834	+	831	490
HFFIBJOL_02018	contig_1_pilon	2364800	2365672	-	873	1102
HFFIBJOL_02019	contig_1_pilon	2365758	2366801	-	1044	1964
HFFIBJOL_02020	contig_1_pilon	2367294	2368796	+	1503	88
HFFIBJOL_02021	contig_1_pilon	2369099	2370334	+	1236	140
HFFIBJOL_02022	contig_1_pilon	2370345	2370626	+	282	22
HFFIBJOL_02023	contig_1_pilon	2370893	2371486	+	594	6
HFFIBJOL_02024	contig_1_pilon	2371681	2372217	-	537	142
HFFIBJOL_02025	contig_1_pilon	2372429	2373460	+	1032	409
HFFIBJOL_02026	contig_1_pilon	2373572	2373931	-	360	2184
